timestep,reward
1,-6.7245026
2,-6.628726
3,-6.6165605
4,-6.65867
5,-6.7279496
6,-12.979762
7,-15.268864
8,-6.8425336
9,-6.762442
10,-6.592433
11,-6.344586
12,-6.0367856
13,-5.6891217
14,-5.322186
15,-2.1323428
16,-6.40501
17,0.034162663
18,0.978474
19,1.6690814
20,-5.4184537
21,1.4551373
22,0.25090507
23,-5.1106143
24,-20.056124
25,-27.4922
26,-48.29602
27,-39.494915
28,-43.799576
29,-46.1
30,-46.1
31,-48.61693
32,-49.42247
33,-46.1
34,-48.75486
35,-52.769695
36,-46.1
37,-46.1
38,-46.1
39,-50.3087
40,-46.1
41,-46.1
42,-46.1
43,-52.5
44,-46.1
45,-48.661945
46,-6.7245026
47,-6.6287155
48,-6.6164613
49,-6.6581984
50,-17.194237
51,-6.794586
52,-6.834778
53,-12.830996
54,-6.70511
55,-6.488745
56,-6.179602
57,-5.7981153
58,-5.3678575
59,-2.0578594
60,-10.205034
61,0.21130756
62,-2.1645515
63,1.6987004
64,-2.7442932
65,1.4827182
66,-3.710533
67,-1.6386336
68,-20.234835
69,-28.174665
70,-35.273556
71,-41.386246
72,-48.372395
73,-56.256374
74,-46.1
75,-46.1
76,-46.1
77,-46.1
78,-46.1
79,-46.1
80,-46.1
81,-57.938797
82,-46.1
83,-46.1
84,-46.1
85,-50.90147
86,-55.590034
87,-46.1
88,-51.216408
89,-10.858503
90,-6.6286116
91,-6.6154523
92,-6.653404
93,-14.212559
94,-6.759607
95,-6.7669997
96,-6.701857
97,-6.534306
98,-6.253964
99,-13.00729
100,-5.4434752
101,-2.2240038
102,-0.96401703
103,0.06731918
104,0.9018539
105,1.5274676
106,1.8700776
107,1.7957139
108,1.1375762
109,-0.2153891
110,-2.262783
111,-21.956385
112,-29.36756
113,-38.766758
114,-41.591198
115,-47.941105
116,-46.1
117,-48.601433
118,-49.352047
119,-46.1
120,-54.13604
121,-55.820194
122,-46.1
123,-46.1
124,-46.1
125,-46.1
126,-46.1
127,-46.1
128,-46.1
129,-46.1
130,-46.1
131,-46.1
132,-51.011227
133,-46.1
134,-46.1
135,-49.558533
136,-10.725725
137,-6.628615
138,-6.6154876
139,-6.6535597
140,-6.711975
141,-6.760455
142,-6.7695646
143,-10.571125
144,-10.692808
145,-6.314322
146,-5.9953995
147,-5.6323805
148,-9.143752
149,-1.9705304
150,-7.7802577
151,-0.2031928
152,0.5724187
153,1.263729
154,1.7640262
155,-0.7254602
156,-1.1590481
157,0.24274507
158,-1.6280307
159,-27.804642
160,-27.002851
161,-33.48505
162,-42.015568
163,-43.314972
164,-45.825424
165,-46.1
166,-46.1
167,-46.1
168,-50.870087
169,-46.1
170,-46.1
171,-55.790936
172,-46.1
173,-46.1
174,-50.6797
175,-50.30508
176,-50.275116
177,-59.87651
178,-46.1
179,-50.88559
180,-46.1
181,-6.7245026
182,-9.838337
183,-12.342493
184,-6.6576524
185,-13.0837145
186,-16.080875
187,-6.7910323
188,-6.721118
189,-10.452311
190,-6.1934676
191,-5.724373
192,-5.1442504
193,-8.909096
194,0.48857895
195,1.4415905
196,-1.674166
197,1.7478179
198,-1.9952109
199,-0.46029863
200,-22.16845
201,-23.795881
202,-37.575096
203,-43.041813
204,-44.818935
205,-50.10419
206,-48.888435
207,-50.23117
208,-51.91597
209,-46.1
210,-46.1
211,-50.022022
212,-46.1
213,-51.823746
214,-46.1
215,-46.1
216,-50.676468
217,-46.1
218,-46.1
219,-10.110222
220,-10.745227
221,-6.6155396
222,-6.653258
223,-6.7093215
224,-6.750665
225,-10.405635
226,-6.659433
227,-6.468164
228,-6.1636624
229,-5.7685895
230,-11.792311
231,-11.632526
232,-0.6403974
233,0.3003824
234,-2.7484527
235,-1.6512817
236,-4.1320825
237,1.779654
238,-6.0036182
239,-5.3332
240,-2.4293332
241,-22.79262
242,-30.511793
243,-37.426655
244,-43.119152
245,-46.1
246,-46.1
247,-46.1
248,-46.1
249,-46.1
250,-46.1
251,-49.650074
252,-46.1
253,-46.1
254,-46.1
255,-46.1
256,-46.1
257,-46.1
258,-46.1
259,-46.1
260,-46.1
261,-6.7245026
262,-6.628726
263,-6.6165605
264,-6.6586685
265,-6.727904
266,-12.316544
267,-6.843791
268,-11.679361
269,-6.752884
270,-6.580658
271,-6.3376403
272,-6.0462446
273,-5.7298703
274,-5.4107895
275,-2.578433
276,-4.244423
277,-12.164404
278,-7.1894617
279,1.1746323
280,1.7638988
281,1.8697464
282,1.3291875
283,0.07380178
284,-6.444402
285,-20.211756
286,-27.20075
287,-33.235588
288,-38.158455
289,-50.102467
290,-44.41385
291,-45.80946
292,-46.1
293,-46.1
294,-46.1
295,-46.1
296,-46.1
297,-46.1
298,-52.8346
299,-46.1
300,-49.518333
301,-56.27791
302,-46.1
303,-52.822166
304,-46.1
305,-46.1
306,-46.1
307,-6.7245026
308,-6.628726
309,-6.6165605
310,-6.6586637
311,-6.7278886
312,-6.798262
313,-6.844209
314,-11.84569
315,-14.88369
316,-14.137273
317,-6.4056916
318,-6.1684937
319,-5.917767
320,-16.180336
321,-5.400177
322,-2.5569272
323,-1.4283425
324,-3.758654
325,0.9574665
326,1.7447671
327,1.8365568
328,-4.73949
329,-6.2120295
330,-16.908884
331,-25.180243
332,-32.437134
333,-38.54378
334,-46.913204
335,-46.074806
336,-48.632458
337,-46.1
338,-46.1
339,-46.1
340,-46.1
341,-46.1
342,-46.1
343,-46.1
344,-46.1
345,-49.189034
346,-46.1
347,-46.1
348,-46.1
349,-46.1
350,-6.7245026
351,-6.62868
352,-13.293673
353,-6.6563644
354,-10.063653
355,-6.7739244
356,-6.7852798
357,-6.7172394
358,-6.5363736
359,-6.2298
360,-5.815712
361,-5.3217163
362,-1.6883246
363,-0.34434065
364,0.6920854
365,1.4291061
366,1.8393289
367,1.8463136
368,-6.320721
369,-2.5458446
370,-1.7264205
371,-20.211573
372,-34.079502
373,-35.154057
374,-50.415993
375,-48.89115
376,-46.1
377,-54.305046
378,-46.1
379,-46.1
380,-46.1
381,-46.1
382,-54.77482
383,-46.1
384,-52.294613
385,-46.1
386,-46.1
387,-53.8628
388,-46.1
389,-50.81536
390,-46.1
391,-49.262962
392,-46.1
393,-6.7245026
394,-6.62868
395,-6.616093
396,-6.6562867
397,-6.720009
398,-6.7787046
399,-6.804501
400,-6.770222
401,-6.652649
402,-6.4485183
403,-6.1841063
404,-5.892877
405,-5.60899
406,-5.363316
407,-5.1647534
408,-10.485814
409,-1.7570935
410,-1.1700281
411,-4.351128
412,-4.9661775
413,1.0338868
414,1.5942069
415,-1.5360907
416,1.8169452
417,1.3731552
418,0.5564257
419,-0.57795966
420,-7.3196406
421,-17.39879
422,-21.246016
423,-24.403887
424,-27.071028
425,-32.166523
426,-31.8715
427,-34.385807
428,-36.99358
429,-47.80119
430,-42.259495
431,-44.69071
432,-50.920982
433,-46.1
434,-46.1
435,-46.1
436,-46.1
437,-50.56095
438,-46.1
439,-51.228676
440,-46.1
441,-46.1
442,-46.1
443,-46.1
444,-6.7245026
445,-6.628723
446,-6.616533
447,-6.658496
448,-6.7272277
449,-11.065179
450,-11.047184
451,-6.834689
452,-6.753525
453,-6.5896683
454,-6.36221
455,-6.096451
456,-5.8188615
457,-5.554207
458,-8.086639
459,-5.2216854
460,-4.8605623
461,-0.7205149
462,0.24062493
463,-4.3042207
464,1.7340614
465,1.8878672
466,1.4756575
467,-3.181589
468,-1.0475305
469,-16.260622
470,-22.41194
471,-27.636168
472,-31.781576
473,-37.65048
474,-37.05558
475,-42.078712
476,-45.73316
477,-46.77685
478,-42.89006
479,-50.213326
480,-45.885105
481,-48.68881
482,-46.1
483,-53.80968
484,-51.977657
485,-46.1
486,-46.1
487,-46.1
488,-46.1
489,-46.1
490,-46.1
491,-46.1
492,-51.125927
493,-11.689899
494,-6.6285887
495,-20.70467
496,-6.651961
497,-6.70457
498,-15.752514
499,-10.202323
500,-6.554829
501,-6.2609115
502,-14.534673
503,-5.1839232
504,-0.860201
505,0.71634185
506,1.6538028
507,1.8923463
508,1.4677838
509,0.42378178
510,-1.2186593
511,-17.899073
512,-25.769636
513,-33.484417
514,-46.103874
515,-50.238068
516,-46.1
517,-46.1
518,-46.1
519,-46.1
520,-51.045723
521,-46.1
522,-46.1
523,-46.1
524,-46.1
525,-53.55464
526,-51.47497
527,-46.1
528,-46.1
529,-50.13268
530,-9.639254
531,-12.619041
532,-6.6156144
533,-11.386361
534,-6.708682
535,-6.7465043
536,-6.730185
537,-6.6229553
538,-6.392895
539,-6.0299406
540,-5.555603
541,-2.3070092
542,-4.833459
543,-4.8832088
544,-5.260386
545,-6.323427
546,-1.8480663
547,1.5186235
548,0.5838883
549,-1.042807
550,-17.632334
551,-29.29237
552,-33.526196
553,-40.564816
554,-48.721497
555,-46.1
556,-46.1
557,-46.1
558,-46.1
559,-46.1
560,-46.1
561,-55.322258
562,-46.1
563,-46.1
564,-46.1
565,-46.1
566,-46.1
567,-46.1
568,-46.1
569,-46.1
570,-14.243194
571,-6.6285186
572,-9.251214
573,-6.6490326
574,-6.6975465
575,-12.912928
576,-11.433992
577,-6.576967
578,-9.016259
579,-5.959726
580,-5.466397
581,-1.9718505
582,-0.39229235
583,-2.7590165
584,1.5716206
585,1.8909962
586,-1.9914378
587,-3.539898
588,-0.22283396
589,-2.2025323
590,-21.852312
591,-33.472736
592,-37.104073
593,-48.806435
594,-49.603474
595,-46.1
596,-46.1
597,-51.04043
598,-46.1
599,-46.1
600,-46.1
601,-46.1
602,-46.1
603,-46.1
604,-49.63606
605,-54.836803
606,-46.1
607,-53.773987
608,-54.221375
609,-50.943794
610,-6.7245026
611,-6.6287246
612,-6.6165147
613,-6.6582303
