action,blood glucose,reward,meal,risk,time
0.05829039216041565,135.06242,11.878765209039429,0.0,2.051662505586117,00:03
0.06226364911568521,135.89993,13.919863644673448,0.0,2.012157920335778,00:06
0.06214646419434387,136.815,13.909972765925481,0.0,1.9759331782104141,00:09
0.0,137.78441,13.90186882595248,0.0,1.943826147929606,00:12
0.0,138.77235,13.897136995884285,0.0,1.9154272510942458,00:15
0.0,139.73535,13.897024805908737,0.0,1.8896206585357203,00:18
0.0,140.62604,-3.4105938271930496,0.0,1.865018249967332,00:21
0.0,141.39626,-3.784274941419808,0.0,1.8402594994977164,00:24
0.0,141.99171,-4.063564819321765,0.0,1.8141823312664278,00:27
0.0,142.31728,-4.196060468403774,0.0,1.7859012332433324,00:30
0.0,142.2159,-4.096264665054407,0.0,1.7548260816544292,00:33
0.0,141.51857,-3.679668184552253,0.0,1.720646071545182,00:36
0.0,140.05843,-2.8667979164403983,0.0,1.6832951213856853,00:39
0.0,137.71161,14.24844114564322,0.0,1.6429092254656361,00:42
0.0,134.60245,14.30390410061064,0.0,1.5997821977437463,00:45
0.0,131.22656,14.295080270950299,0.0,1.554323589449424,00:48
0.0,128.16269,14.233904187833632,0.0,1.507020841268388,00:51
0.0,125.990204,14.144919787376423,0.0,1.4584066357920702,00:54
0.0,125.23413,14.046160240923617,0.0,1.4090317322040569,00:57
0.0,126.091064,13.94751224705934,0.0,1.3594431497925168,01:00
0.0,128.26468,13.85416648598282,0.0,1.310167325633398,01:03
0.0,131.3491,13.76329284927353,0.0,1.2616977430119785,01:06
0.06091002296292338,134.93834,13.6835739221391,0.0,1.2144862982900526,01:09
0.06064322832170618,138.62212,13.632982972539402,0.0,1.1689279579866763,01:12
0.060384751324731215,141.96532,-4.34986872479859,0.0,1.125293307914548,01:15
0.0,144.49486,-5.545320886559398,0.0,1.0836205959929504,01:18
0.0,145.72672,-6.014352999926274,0.0,1.0436590055191732,01:21
0.0,145.17393,-5.5187416761133585,0.0,1.0049268359638228,01:24
0.0,142.43336,-3.8898749523746208,0.0,0.966855133663232,01:27
0.0,137.61522,14.52542932597234,0.0,0.9289171044117929,01:30
0.0,131.60107,14.558265939054056,0.0,0.8907060030604573,01:33
0.0,125.44506,14.443189789831706,0.0,0.8519678057897337,01:36
0.0,120.20286,14.259807933797685,0.0,0.8126029745318821,01:39
0.0,116.832375,14.102579382868846,0.0,0.7726499120591558,01:42
0.0,115.69722,14.022230549530018,0.0,0.7322592458689569,01:45
0.0,116.26859,13.98961242034857,0.0,0.6916649761560123,01:48
0.0,117.82006,13.963663265057424,0.0,0.6511562064530247,01:51
0.0,119.625916,13.943227705252898,0.0,0.6110515781000168,01:54
0.0,121.01507,13.94614515736397,0.0,0.5716774766506592,01:57
0.0,121.64154,13.972906926294225,0.0,0.5333504063609009,02:00
0.0,121.64673,13.999768771113487,0.0,0.4963635136128828,02:03
0.0,121.280304,14.01606352930678,0.0,0.46097699410573945,02:06
0.0,120.79195,14.020492989176972,0.0,0.42741198285434295,02:09
0.0,120.43118,14.014459163983235,0.0,0.39584746137673565,02:12
0.0,120.447395,13.999362597929958,0.0,0.3664196972564585,02:15
0.0,121.08975,13.973806546474151,0.0,0.3392237407437581,02:18
0.0,122.60718,13.930953844416255,0.0,0.31431653019340433,02:21
0.0,125.248344,13.856723417268459,0.0,0.2917211956692046,02:24
0.0,128.94804,13.753025330687475,0.0,0.2714321931564371,02:27
0.0,132.4893,13.716891892883876,0.0,0.25342094728789993,02:30
0.0588907315786218,134.4607,13.824004443037957,0.0,0.23764164797130974,02:33
0.05876746008153717,135.15923,13.934634861506622,0.0,0.22403253898377323,02:36
0.058708850108365816,134.88112,14.026208309419864,0.0,0.21249276411010473,02:39
0.0,133.92091,14.088603622922978,0.0,0.20284047915417636,02:42
0.0,132.57042,14.11955920809027,0.0,0.19479126248480558,02:45
0.0,131.11882,14.121721880259622,0.0,0.18798264249075108,02:48
0.0,129.85362,14.100168020363652,0.0,0.1820322144024395,02:51
0.0,129.062,14.059787210512244,0.0,0.1765884424533652,02:54
0.0,128.99918,14.004648101654315,0.0,0.17136045984247966,02:57
0.0,129.72514,13.945419866929633,0.0,0.16613044869879484,03:00
0.0,131.00671,13.899078049555744,0.0,0.1607543628793664,03:03
