timestep,reward
1,0.9
2,0.9
3,0.9
4,0.9
5,0.9
6,0.9
7,0.9
8,0.9
9,0.9
10,0.9
11,0.9
12,0.9
13,0.9
14,0.9
15,0.9
16,0.9
17,0.9
18,0.9
19,0.9
20,0.9
21,0.9
22,0.9
23,0.9
24,0.9
25,0.9
26,0.9
27,0.9
28,0.9
29,0.9
30,0.9
31,0.9
32,-32.679577
33,0.9
34,-19.987825
35,-39.45751
36,-6.8483415
37,-0.47937715
38,-22.353586
39,-11.072496
40,-5.1
41,-28.14448
42,-31.775059
43,-55.06888
44,-90.52117
45,-107.41023
46,-161.51248
47,-160.34761
48,-144.8586
49,-155.88248
50,-150.54623
51,-157.15652
52,-179.37617
53,-176.913
54,-189.76736
55,-182.7007
56,-182.7007
57,-182.7007
58,-187.43094
59,-187.9141
60,-217.1609
61,-182.7007
62,-183.07747
63,-182.7007
64,-200.83707
65,-212.58841
66,-191.25124
67,-182.7007
68,-182.7007
69,-201.48825
70,-182.7007
71,-202.38791
72,-198.04616
73,-182.7007
74,-182.7007
75,-210.17952
76,-193.82887
77,-182.7007
78,-203.08253
79,-182.7007
80,-182.7007
81,-182.7007
82,-182.7007
83,-192.03853
84,-182.7007
85,-196.32977
86,-197.71356
87,-182.7007
88,-182.7007
89,-205.25452
90,-182.7007
91,-226.34
92,-194.8121
93,-204.552
94,-215.85915
95,-225.22737
96,-182.7007
97,-182.7007
98,-187.74852
99,-182.7007
100,0.9
101,0.9
102,0.9
103,0.9
104,0.9
105,0.9
106,0.9
107,0.9
108,0.9
109,0.9
110,0.9
111,0.9
112,0.9
113,0.9
114,0.9
115,0.9
116,0.9
117,0.9
118,0.9
119,0.9
120,0.9
121,0.9
122,0.9
123,0.9
124,0.9
125,0.9
126,0.9
127,0.9
128,0.9
129,0.9
130,0.9
131,0.9
132,0.9
133,0.9
134,0.9
135,0.9
136,0.9
137,0.9
138,0.9
139,0.9
140,0.9
141,0.9
142,-17.20769
143,0.9
144,-13.685005
145,-6.0867743
146,-40.6091
147,-19.303047
148,-5.1
149,-31.5758
150,-12.398193
151,-28.069809
152,-25.634861
153,-45.61801
154,-45.424633
155,-58.120518
156,-55.101746
157,-67.65708
158,-80.48812
159,-92.94694
160,-127.58642
161,-112.90856
162,-154.99165
163,-131.2143
164,-116.76532
165,-111.9921
166,-116.33498
167,-129.48709
168,-106.35756
169,-112.09571
170,-133.73132
171,-127.97695
172,-141.80092
173,-142.56892
174,-130.11978
175,-132.46216
176,-109.725204
177,-108.978745
178,-117.64927
179,-137.3169
180,-170.02734
181,-182.7007
182,-210.40475
183,-182.7007
184,-182.7007
185,-182.7007
186,-182.7007
187,-182.7007
188,-182.7007
189,-189.40317
190,-182.7007
191,-182.7007
192,-194.24539
193,-182.7007
194,-182.7007
195,-205.27917
196,-182.7007
197,-182.7007
198,-182.7007
199,-196.80984
200,-192.50388
201,-193.38557
202,-202.67967
203,-189.48598
204,-190.65053
205,-182.7007
206,-214.64343
207,-192.19669
208,-194.00542
209,-202.71063
210,-188.30342
211,-182.7007
212,-182.91745
213,-182.7007
214,-199.27869
215,-182.7007
216,-194.4137
217,-182.7007
218,0.9
219,0.9
220,0.9
221,0.9
222,0.9
223,0.9
224,0.9
225,0.9
226,0.9
227,0.9
228,0.9
229,0.9
230,0.9
231,0.9
232,0.9
233,0.9
234,0.9
235,0.9
236,0.9
237,0.9
238,0.9
239,0.9
240,0.9
241,0.9
242,0.9
243,0.9
244,0.9
245,0.9
246,0.9
247,0.9
248,0.9
249,0.9
250,0.9
251,0.9
252,0.9
253,0.9
254,0.9
255,0.9
256,0.9
257,0.9
258,0.333901
259,-6.627766
260,0.9
261,-5.1
262,-5.1
263,-5.1
264,-17.826626
265,-38.38875
266,-12.617157
267,-15.8701
268,-20.651455
269,-74.63295
270,-34.85971
271,-56.529205
272,-94.57235
273,-71.637085
274,-77.90706
275,-90.1949
276,-103.60127
277,-158.29883
278,-123.69193
279,-133.25755
280,-143.18808
281,-140.06557
282,-132.55766
283,-132.61807
284,-116.7254
285,-112.93832
286,-143.64252
287,-118.1576
288,-125.43116
289,-132.47357
290,-136.41219
291,-140.33824
292,-133.51881
293,-128.02988
294,-133.72115
295,-115.251434
296,-140.21815
297,-137.17183
298,-182.61722
299,-182.7007
300,-182.7007
301,-182.7007
302,-182.7007
303,-182.7007
304,-182.7007
305,-182.7007
306,-195.67674
307,-214.40273
308,-182.7007
309,-182.77455
310,-182.7007
311,-182.7007
312,-191.77168
313,-214.26767
314,-183.29323
315,-182.7007
316,-202.73311
317,-182.7007
318,-195.68663
319,-203.71623
320,-182.7007
321,-188.87163
322,-182.7007
323,-182.7007
324,-182.7007
325,-192.48253
326,-183.30458
327,-182.7007
328,-207.09024
329,-182.7007
330,-182.7007
331,-182.7007
332,-186.29178
333,-182.7007
334,-199.28615
335,-193.74783
336,0.9
337,0.9
338,0.9
339,0.9
340,0.9
341,0.9
342,0.9
343,0.9
344,0.9
345,0.9
346,0.9
347,0.9
348,0.9
349,0.9
350,0.9
351,0.9
352,0.9
353,0.9
354,0.9
355,0.9
356,0.9
357,0.9
358,0.9
359,0.9
360,0.9
361,0.9
362,0.9
363,0.9
364,0.9
365,0.9
366,0.9
367,0.9
368,0.9
369,0.9
370,-0.07397771
371,-6.8954167
372,0.9
373,-11.992324
374,-2.4791446
375,-12.225119
376,-5.7215486
377,-5.1
378,-20.418324
379,-50.57478
380,-54.492012
381,-104.43454
382,-121.801926
383,-88.22966
384,-86.27464
385,-105.130356
386,-136.17938
387,-109.64368
388,-122.427826
389,-131.57968
390,-143.85292
391,-156.64374
392,-180.43033
393,-189.81648
394,-182.7007
395,-203.91733
396,-202.01973
397,-189.957
398,-183.38338
399,-224.60876
400,-182.7007
401,-182.7007
402,-216.03986
403,-180.73988
404,-188.48198
405,-180.88707
406,-182.7007
407,-198.8979
408,-182.7093
409,-218.15788
410,-179.97757
411,-178.95844
412,-161.30647
413,-158.82112
414,-167.25273
415,-188.35928
416,-216.52856
417,-196.01054
418,-182.7007
419,-183.54434
420,-182.7007
421,-182.7007
422,-190.44618
423,-204.1968
424,-208.21988
425,-182.7007
426,-182.7007
427,-209.32289
428,-194.5776
429,-182.7007
430,-182.7007
431,-215.91876
432,-204.7428
433,-239.73526
434,-182.7007
435,-224.00092
436,-196.0485
437,-189.49107
438,-182.7007
439,-184.20143
440,-182.70612
441,-182.7007
442,0.9
443,0.9
444,0.9
445,0.9
446,0.9
447,0.9
448,0.9
449,0.9
450,0.9
451,0.9
452,0.9
453,0.9
454,0.9
455,0.9
456,0.9
457,0.9
458,0.9
459,0.9
460,0.9
461,0.9
462,0.9
463,0.9
464,0.9
465,0.9
466,0.9
467,0.9
468,0.9
469,0.9
470,0.9
471,0.9
472,0.9
473,-18.67233
474,0.9
475,-12.658036
476,-9.734418
477,-2.0348802
478,-5.1
479,-7.903657
480,-5.1
481,-16.88821
482,-27.598484
483,-35.29065
484,-84.3479
485,-101.19785
486,-136.50923
487,-131.03343
488,-192.53712
489,-139.34032
490,-135.25525
491,-140.0826
492,-154.46317
493,-157.49379
494,-176.0228
495,-199.26363
496,-201.26823
497,-182.7007
498,-222.48474
499,-182.7007
500,-182.7007
501,-207.93503
502,-206.27325
503,-182.7007
504,-182.7007
505,-182.7007
506,-182.7007
507,-182.7007
508,-182.7007
509,-199.13748
510,-182.7007
511,-200.23174
512,-191.39052
513,-182.7007
514,-197.46606
515,-202.27661
516,-200.89903
517,-182.7007
518,-182.7007
519,-182.7007
520,-182.7007
521,-212.9349
522,-195.70235
523,-182.7007
524,-188.0034
