action,blood glucose,reward,meal,risk,time
0.0,127.35914,11.458518981933594,0.0,1.6378223083311652,00:03
0.0,128.28317,11.305160522460938,0.0,1.7350880884999884,00:06
0.0,129.1916,11.149560928344727,0.0,1.8168440831628536,00:09
0.0,130.08633,10.991992950439453,0.0,1.8853368935600412,00:12
0.05346012867031834,130.96393,10.828283595287264,0.0,1.9426128392639934,00:15
0.053662481933293614,131.81674,10.671083527502471,0.0,1.990509933365612,00:18
0.053839477953598225,132.63347,10.517792722279104,0.0,2.030591942233187,00:21
0.0,133.39874,10.377374172210693,0.0,2.064023171560405,00:24
0.0,134.09393,10.243288040161133,0.0,2.091487185803872,00:27
0.0,134.70369,10.124537944793701,0.0,2.1132399602210326,00:30
0.0,135.22083,10.02307939529419,0.0,2.129280825345263,00:33
0.0,135.63933,9.940520286560059,0.0,2.1395244845580255,00:36
0.0,135.953,9.878399848937988,0.0,2.1439205888460227,00:39
0.0,136.15746,9.837807178497314,0.0,2.142520568021127,00:42
0.0,136.25696,9.818023204803467,0.0,2.135504679038652,00:45
0.0,136.26846,9.81573486328125,0.0,2.123182833968431,00:48
0.0,136.21236,9.82689380645752,0.0,2.1059800314270887,00:51
0.0,136.10983,9.847269535064697,0.0,2.0844140837463945,00:54
0.0,135.98196,9.872654438018799,0.0,2.0590707121131753,00:57
0.0,135.84622,9.899568557739258,0.0,2.0305791384254186,01:00
0.0,135.71432,9.925685405731201,0.0,1.9995899532417365,01:03
0.0,135.59676,9.948935985565186,0.0,1.9667561439775092,01:06
0.0,135.504,9.96725845336914,0.0,1.9327175961649705,01:09
0.0,135.45094,9.97773027420044,0.0,1.8980890308299516,01:12
0.0,135.47879,9.972234725952148,0.0,1.863451138596447,01:15
0.0,135.66832,9.934786319732666,0.0,1.8293445644793542,01:18
0.0,136.10887,9.84745979309082,0.0,1.7962663516867199,01:21
0.0,136.88953,9.691864967346191,0.0,1.764668445082065,01:24
0.0,138.08661,9.451617240905762,0.0,1.7349578701815969,01:27
0.0,139.70125,9.125705242156982,0.0,1.7074982319140646,01:30
0.0,141.62193,5.737704753875732,0.0,1.6826122125729999,01:33
0.0,143.71188,5.3185529708862305,0.0,1.6605847864401277,01:36
0.0,145.83405,4.899866580963135,0.0,1.641666906925073,01:39
0.0,147.85815,4.510196685791016,0.0,1.626079459182299,01:42
0.0,149.69638,4.16676139831543,0.0,1.614017306082787,01:45
0.0,151.3246,3.8723065853118896,0.0,1.6056532875924112,01:48
0.0,152.7327,3.6258702278137207,0.0,1.6011420627640223,01:51
0.0,153.9103,3.4260592460632324,0.0,1.600623709583711,01:54
0.0,154.84499,3.2717418670654297,0.0,1.6042270208368135,01:57
0.0,155.51328,3.163803815841675,0.0,1.6120724540692157,02:00
0.0,155.87509,3.106215476989746,0.0,1.6242747107582844,02:03
