action,blood glucose,reward,meal,risk,time
0.04156740754842758,131.73769,1.3279826118660263,0.0,1.8149806724827147,00:03
0.04410183584371391,131.59076,1.204884717035006,0.0,1.8028740304739188,00:06
0.04410660424218634,132.16045,1.1236821735021552,0.0,1.7876896235429416,00:09
0.0,133.28685,1.045898652295615,0.0,1.7722438583729938,00:12
0.0,134.79129,0.9877090620526001,0.0,1.757578372960077,00:15
0.0,136.48395,0.9525958398193013,0.0,1.7437134727234498,00:18
0.0,138.16905,0.9450388222164023,0.0,1.730171015870547,00:21
0.0,139.64838,0.9693137907922622,0.0,1.7163112285026432,00:24
0.0,140.74309,-0.5118594964315488,0.0,1.701525371384972,00:27
0.0,141.39343,-0.4750316275121311,0.0,1.6853322825492099,00:30
0.0,141.71846,-0.43901070038150514,0.0,1.6674155581982566,00:33
0.0,141.87808,-0.4200806207365746,0.0,1.6476262601894835,00:36
0.0,142.03363,-0.42725496080313374,0.0,1.625967116332959,00:39
0.0,142.33473,-0.4664254102310088,0.0,1.6025680974368055,00:42
0.0,142.85464,-0.5290963765136774,0.0,1.5776592887132699,00:45
0.0,143.55132,-0.5944039723117496,0.0,1.551544450431962,00:48
0.0,144.35748,-0.6546415573616022,0.0,1.5245770855239862,00:51
0.0,145.20628,-0.7060988558829695,0.0,1.4971398612747147,00:54
0.0,146.03032,-0.7447648331759511,0.0,1.4696276465494322,00:57
0.0,146.75746,-0.7656579527686109,0.0,1.4424340828864461,01:00
0.04174218546470909,147.3083,-0.7630667560350972,0.0,1.4159412895361658,01:03
0.041650689974855735,147.60175,-0.7324019266661577,0.0,1.3905049595501082,01:06
0.0415872723010537,147.55617,-0.6742273256419085,0.0,1.366400183633958,01:09
0.0,147.09677,-0.6190175662867208,0.0,1.3437339070813605,01:12
0.0,146.19531,-0.5409412661957778,0.0,1.3223917815409125,01:15
0.0,144.89423,-0.4488822599117037,0.0,1.302071035745391,01:18
0.0,143.25089,-0.3475930609435023,0.0,1.2823821977996985,01:21
0.0,141.32228,-0.2402037166605524,0.0,1.2629455079410365,01:24
