action,blood glucose,reward,meal,risk,time
0.10659129917621613,149.48181,0.20711705871590147,0.0,2.8021060643932767,00:03
0.11635315619318785,145.53622,-0.26757367363197626,0.0,2.7187411716568404,00:06
0.11550726972978989,142.88531,-0.2579295681406786,0.0,2.6331001908024207,00:09
0.0,141.35033,-0.26798813091111895,0.0,2.5520152075284357,00:12
0.0,140.70761,-0.29559737071795156,0.0,2.477264933524266,00:15
0.0,140.70676,-0.33528549442164457,0.0,2.4078074195339063,00:18
0.0,141.08308,-0.4149427653959006,0.0,2.341315024389084,00:21
0.0,141.5663,-0.45693686072626893,0.0,2.2751483345912313,00:24
0.0,141.89929,-0.4495137461178549,0.0,2.2069029103566247,00:27
0.0,141.90862,-0.39696264440913587,0.0,2.134676541251654,00:30
0.0,141.54626,-0.35419597332835306,0.0,2.0571660395564524,00:33
0.0,140.79544,-0.2930056542979036,0.0,1.9736650772063316,00:36
0.0,139.64331,1.2687318937842542,0.0,1.8840079755823549,00:39
0.0,138.10027,1.2861534111722948,0.0,1.7884870835974693,00:42
0.0,136.29771,1.291787151067404,0.0,1.6877605009172703,00:45
0.0,134.54652,1.2796639881227223,0.0,1.582760106827985,00:48
0.0,133.19879,1.2546828472810385,0.0,1.4746056052260392,00:51
0.0,132.60793,1.222102023032018,0.0,1.364527632802143,00:54
0.0,133.07658,1.1356985182299588,0.0,1.2538013109857,00:57
0.0,134.59752,0.9863735327814434,0.0,1.1436905884338455,01:00
0.10826415697004231,136.6982,0.892901867749099,0.0,1.0354028139996128,01:03
0.10823811937249182,138.80254,0.8789691842325742,0.0,0.9300375137237866,01:06
0.10820641915942737,140.3334,-0.5582749591986074,0.0,0.8284647941211274,01:09
0.0,140.7714,-0.4089036764020568,0.0,0.7311738805550025,01:12
0.0,139.95656,1.248939544568109,0.0,0.6382444776994599,01:15
0.0,138.27055,1.2953038304218507,0.0,0.5495126762063891,01:18
0.0,136.21355,1.3050030113213535,0.0,0.4648428478136674,01:21
0.0,134.28532,1.286672894179355,0.0,0.3843369004039518,01:24
0.0,132.93098,1.2537882155679432,0.0,0.3084334288010192,01:27
0.0,132.26102,1.2243771703575197,0.0,0.23791946948859025,01:30
0.0,131.88316,1.2130851422579887,0.0,0.1738863784008857,01:33
0.0,131.2955,1.219388199222391,0.0,0.11765516696798228,01:36
0.0,129.99844,1.2385648816093306,0.0,0.07068887528859764,01:39
0.0,127.54618,1.2564597299582925,0.0,0.03450333159123671,01:42
0.0,123.80514,1.242083563170914,0.0,0.01058325356027151,01:45
0.0,119.10896,1.1704681797888559,0.0,0.0003077128336332804,01:48
0.0,113.89558,1.0468609957528314,0.0,0.004887072108763243,01:51
0.0,108.60325,0.8970213231024551,0.0,0.0253122717615189,01:54
0.0,103.64345,0.7614776867652082,0.0,0.06231655105667408,01:57
0.0,99.26637,-1.5655426610895493,0.0,0.11634918027967898,02:00
0.0,95.48015,-1.8047538519098476,0.0,0.1875604530106724,02:03
0.0,92.23877,-1.9833060702040248,0.0,0.275796978122411,02:06
0.0,89.49568,-2.1081524162192173,0.0,0.38060617895856064,02:09
0.0,87.203766,-2.1874198821830806,0.0,0.5012488281163423,02:12
0.0,85.31527,-2.229962035323493,0.0,0.6367184057099406,02:15
0.0,83.78181,-2.2448618418821007,0.0,0.7857660583674958,02:18
0.0,82.554375,-2.2409625914583167,0.0,0.9469299505114183,02:21
0.0,81.58335,-2.2264930726360816,0.0,1.118567835603788,02:24
0.0,79.75171,-2.6241643296189854,0.0,1.2988917307803491,02:27
0.0,76.375786,-3.4379722973409566,0.0,1.4860036516142774,02:30
0.0,74.342384,-3.1277270030716346,0.0,1.6779314524306415,02:33
0.0,73.410065,-2.7406459635748117,0.0,1.8726639190637493,02:36
0.0,73.336914,-2.366069669516233,0.0,2.0681843722529067,02:39
0.0,73.88064,-2.1179808338256327,0.0,2.2625021577383437,02:42
0.0,74.798584,-1.9545308676109947,0.0,2.4536815200928968,02:45
0.0,75.84779,-1.8760456136571833,0.0,2.6398674779420643,02:48
0.0,76.78503,-1.8799680182576912,0.0,2.819308435173959,02:51
0.0,77.366806,-1.9644601198861924,0.0,2.990375373033581,02:54
0.0,77.383064,-2.126249355020267,0.0,3.15157756909196,02:57
0.0,76.8253,-2.374559235018114,0.0,3.3015748789850727,03:00
0.0,75.98744,-2.534197164097307,0.0,3.4391866941363696,03:03
0.0,75.230545,-2.5497218516052254,0.0,3.563397752618627,03:06
0.0,74.91556,-2.3865833120206634,0.0,3.6733610306780133,03:09
0.0,75.370316,-2.086403534863871,0.0,3.7683979795518345,03:12
0.0,76.72414,-1.7522276251293718,0.0,3.847996396830902,03:15
0.0,78.80869,-1.4827923507775003,0.0,3.9118062348641813,03:18
0.0,81.389496,-1.3057361551743751,0.0,3.9596336519410236,03:21
0.0,84.23203,-1.2053477796573668,0.0,3.9914336067321448,03:24
0.0,87.09745,-1.1592266020916515,0.0,4.007301284301602,03:27
0.0,89.720924,-1.1511156852081252,0.0,4.007462624469996,03:30
0.0,91.79865,-1.1741260904640232,0.0,3.992264201894953,03:33
0.0,93.01819,-1.2305222811878955,0.0,3.962162683273498,03:36
0.0,93.06712,-1.3421841132609358,0.0,3.9177140617496233,03:39
0.0,91.69057,-1.6873606369497811,0.0,3.859562842924138,03:42
0.0,88.978775,-2.1420534195997694,0.0,3.788431331630129,03:45
0.0,85.53971,-2.586710949939931,0.0,3.7051091444876683,03:48
0.0,82.09637,-2.9015282251501215,0.0,3.6104430506529983,03:51
0.0,79.3718,-2.9390691873656856,0.0,3.5053272224426557,03:54
0.0,78.01584,-2.590786954915081,0.0,3.3906939588293232,03:57
