action,blood glucose,reward,meal,risk,time
0.038779087364673615,143.5618,-0.5570787200406229,0.0,2.183828745659106,00:03
0.04159946977551891,143.45435,-0.4653556985187077,0.0,2.1465719243914165,00:06
0.041533968606875686,143.19995,-0.4426903409983305,0.0,2.1167641836369815,00:09
0.0,142.90356,-0.4252270666440474,0.0,2.0925014604798493,00:12
0.0,142.6727,-0.4182545146333947,0.0,2.072149972095781,00:15
0.0,142.61612,-0.42705737629881413,0.0,2.0542297133288128,00:18
0.0,142.8437,-0.48007184868777264,0.0,2.0374345155806535,00:21
0.0,143.46695,-0.5777938024947538,0.0,2.0206798713245835,00:24
0.0,144.56793,-0.7153558606719261,0.0,2.0031297691286625,00:27
0.0,146.04283,-0.8573871559269597,0.0,1.984198025605346,00:30
0.0,147.50793,-0.9342142002422904,0.0,1.9635307517306093,00:33
0.0,148.51863,-0.9074471294802702,0.0,1.9409776496439086,00:36
0.0,148.63184,-0.7520708701791363,0.0,1.9165582838467299,00:39
0.0,147.46422,-0.580180059206546,0.0,1.8904275673398625,00:42
0.0,144.98442,-0.36246362241548735,0.0,1.8628431107091592,00:45
0.0,141.68837,-0.16018509198043973,0.0,1.8341359168803242,00:48
0.0,138.18954,1.4058779052930699,0.0,1.804685111035663,00:51
0.0,135.10179,1.3520265919359076,0.0,1.774896882682576,00:54
0.0,132.98174,1.2871575257670005,0.0,1.7451875021269978,00:57
0.0,132.04163,1.233942021544411,0.0,1.715970092709356,01:00
0.03888039992716227,131.97688,1.2022275957502153,0.0,1.6876446191402743,01:03
0.0388320455740922,132.36804,1.1472067494818887,0.0,1.6605832072369375,01:06
0.038880787651618884,132.79509,1.1417765960457587,0.0,1.6350757039138732,01:09
0.0,132.88115,1.1881934910229233,0.0,1.6112410669860409,01:12
0.0,132.5133,1.2135087794808113,0.0,1.588972796347834,01:15
0.0,131.97552,1.2189344967372462,0.0,1.5679711213987126,01:18
0.0,131.63918,1.2113467418488442,0.0,1.5478453351089752,01:21
0.0,131.87527,1.168465612914123,0.0,1.5282113579965793,01:24
0.0,132.99916,1.0473164410190563,0.0,1.508753966326345,01:27
0.0,134.99036,0.9193186445600039,0.0,1.4892565088351581,01:30
0.0,137.32442,0.8551221902935686,0.0,1.4696078251871147,01:33
0.0,139.36568,0.8850288132105293,0.0,1.4497953381484876,01:36
0.0,140.4793,-0.5008350518740643,0.0,1.4298909503365629,01:39
0.0,140.10873,-0.2832521831373487,0.0,1.4100341461952741,01:42
0.0,138.16347,1.3100788693688556,0.0,1.3904149953728782,01:45
0.0,135.25154,1.3439241117258973,0.0,1.3712585721284611,01:48
0.0,132.13643,1.3245091445622754,0.0,1.3528115332577186,01:51
0.0,129.58182,1.2778008264802774,0.0,1.3353311151586076,01:54
0.0,128.27928,1.2307609701974065,0.0,1.3190765238333735,01:57
0.0,128.48717,1.1747175922802615,0.0,1.3043025314696992,02:00
0.0,129.81392,1.0349334788730937,0.0,1.291255013281142,02:03
0.0,131.7235,0.951467444526632,0.0,1.2801681279145696,02:06
0.03827987219432086,133.67973,0.9325306124881467,0.0,1.2712627323036096,02:09
0.03866844927996163,135.14626,0.9913002178007455,0.0,1.2647392212799509,02:12
0.03894759434291107,135.58618,1.136066462461082,0.0,1.2607336535575278,02:15
0.0,134.46144,1.2497692233648408,0.0,1.259240241109786,02:18
0.0,131.23203,1.3200910493647084,0.0,1.2600593021444995,02:21
0.0,125.356064,1.3243415953150603,0.0,1.2628201389319504,02:24
0.0,121.69924,1.2093915459580853,0.0,1.2670681539751403,02:27
0.0,125.93084,0.7610247961590204,0.0,1.2723509221615983,02:30
0.0,128.56213,0.8912326078276964,0.0,1.2782753117481869,02:33
0.0,129.84358,1.0403278381466354,0.0,1.2845370535613871,02:36
0.0,130.02658,1.1767162273552116,0.0,1.2909304571895694,02:39
0.0,129.36359,1.217487406290898,0.0,1.2973456183862524,02:42
0.0,128.10794,1.2287622076715548,0.0,1.3037586609778251,02:45
0.0,126.51377,1.2280641439705788,0.0,1.3102187804876597,02:48
0.0,124.83588,1.2189445768017269,0.0,1.3168344733581425,02:51
0.0,123.32952,1.2073850210412622,0.0,1.3237603589019526,02:54
0.0,122.229126,1.1994351304633741,0.0,1.3311853487357634,02:57
0.0,121.64195,1.1975850586333299,0.0,1.3393224998873299,03:00
0.0,121.48431,1.1990971855674395,0.0,1.3484006292390704,03:03
0.0,121.63012,1.1862574430464696,0.0,1.3586576146412142,03:06
0.0,121.95333,1.1692088867609753,0.0,1.3703352246746712,03:09
0.0,122.345535,1.1620310644987117,0.0,1.3836752796797616,03:12
0.0,122.80442,1.1547424766238286,0.0,1.3989169347915733,03:15
0.0,123.486755,1.131062975924546,0.0,1.4162948805466835,03:18
0.0,124.5846,1.0850397181919162,0.0,1.436038271138265,03:21
0.0,126.289856,1.0118212358175496,0.0,1.4583702100544467,03:24
0.0,128.74731,0.9090977703070311,0.0,1.4835076447220776,03:27
0.0,131.81981,0.805395607198904,0.0,1.5116615440316137,03:30
0.03858344902853931,134.94722,0.7654247384720693,0.0,1.5430371297557968,03:33
0.039255561369682335,137.47531,0.8260417207356889,0.0,1.577826726184277,03:36
0.03977761069767487,138.74937,1.0042674282639763,0.0,1.6161593551864628,03:39
0.0,138.20088,1.2299972257665368,0.0,1.6580070458383007,03:42
0.0,135.7844,1.3215338518474617,0.0,1.7031137842823665,03:45
0.0,132.23987,1.3452913104821433,0.0,1.7510092511902007,03:48
0.0,128.48099,1.307826149391011,0.0,1.8011024700666924,03:51
0.0,125.421196,1.2496036676696543,0.0,1.8527818721939182,03:54
0.0,123.894035,1.2110546625622782,0.0,1.9054868909601197,03:57
0.0,124.25151,1.1625109392608892,0.0,1.958749741712299,04:00
0.0,126.123085,0.99532943336108,0.0,2.0122142878925295,04:03
0.0,128.9785,0.8616669771117933,0.0,2.065639413377898,04:06
0.0,132.28851,0.7708442316548165,0.0,2.1188928769430375,04:09
0.0,135.55678,0.740131978239884,0.0,2.171939944237823,04:12
0.0,138.47963,0.7605108914124827,0.0,2.22482968271697,04:15
0.0,141.04202,-0.7578697613199197,0.0,2.277680754357441,04:18
0.0,143.29327,-0.8360443466793035,0.0,2.3306678050010583,04:21
0.0,145.2831,-0.9034123663052662,0.0,2.384009053809691,04:24
0.0,147.0568,-0.9635655955961051,0.0,2.437955363553308,04:27
0.0,148.63206,-1.01388431737358,0.0,2.492780868978193,04:30
0.042775271948800264,149.98512,-1.0462971377652932,0.0,2.548774946041641,04:33
0.043040703775960504,151.08287,-1.7575898101235006,0.0,2.606225277473194,04:36
0.0432678758603991,151.89182,-1.7461999257133964,0.0,2.665342803631587,04:39
0.0,152.3771,-1.7104844719329844,0.0,2.7261300396897443,04:42
0.0,152.50188,-1.6487325896093306,0.0,2.7882849917784025,04:45
0.0,152.22705,-1.5868108707160933,0.0,2.8512238972572184,04:48
0.0,151.51222,-1.512532102539713,0.0,2.914212526576383,04:51
0.0,150.3167,-1.4128189066317716,0.0,2.976504105169288,04:54
0.0,149.76149,-0.7413086707084784,0.0,3.037436094561361,04:57
0.0,150.7683,-1.7244061060445506,0.0,3.0964845028213417,05:00
0.0,150.69528,-1.5285023618617455,0.0,3.153285888382018,05:03
0.0,149.86282,-0.722576405472726,0.0,3.20763787206836,05:06
0.0,148.59236,-0.6249377311201771,0.0,3.2594868145927105,05:09
0.0,147.20634,-0.5503712298206607,0.0,3.3089088237719055,05:12
0.0,146.02798,-0.5115189679146812,0.0,3.3560881711532193,05:15
0.0,145.38109,-0.5211507589899653,0.0,3.4012956544432242,05:18
0.0,145.58994,-0.6157342891144164,0.0,3.444868372446085,05:21
0.0,146.97913,-0.8927152778896297,0.0,3.4871916702455996,05:24
0.0,149.80481,-1.300167229142972,0.0,3.528683559874217,05:27
0.0,153.91116,-2.4683135801076226,0.0,3.5697816442543835,05:30
0.04492872680843305,158.52435,-2.835531985918845,0.0,3.6109322037535136,05:33
0.04555353830516758,162.73306,-4.50084019624849,0.0,3.6525690538061073,05:36
0.04607668889569834,165.6255,-4.392773339240809,0.0,3.6950235128112747,05:39
0.0,166.413,-3.989480211118564,0.0,3.7383689383471523,05:42
0.0,165.05197,-3.5975337878367526,0.0,3.7823110893846494,05:45
0.0,162.61755,-3.361026999369294,0.0,3.8262225430398686,05:48
0.0,160.43246,-3.2879756539441543,0.0,3.8693052444109637,05:51
0.0,159.81914,-1.9268870365861392,0.0,3.9107566506616602,05:54
0.0,161.95013,-4.036078177987184,0.0,3.949883106572474,05:57
0.0,167.0964,-3.445569632481578,0.0,3.986160623172653,06:00
0.0,174.17627,-4.275399414996835,0.0,4.019256625639315,06:03
0.0,181.80843,-4.853673995768793,0.0,4.049026452757889,06:06
0.0,188.61272,-5.058637210572236,0.0,4.075495353852911,06:09
0.0,193.31485,-4.817749521444847,0.0,4.0988334509760165,06:12
0.0,195.27042,-4.248529717348184,0.0,4.119328477665176,06:15
0.0,194.77922,-3.6659448929210185,0.0,4.137359187292323,06:18
0.0,192.35126,-3.2597421740618895,0.0,4.153371026351046,06:21
0.0,188.49684,-2.8678959197275304,0.0,4.167854830149619,06:24
0.0,183.7255,-2.5172237137274855,0.0,4.181328779432959,06:27
0.0,178.54114,-2.2282486970587225,0.0,4.194323549898263,06:30
0.04821694815974968,173.43906,-2.016050968423553,0.0,4.20737018206043,06:33
0.0478421991409249,168.91254,-1.8930306436685012,0.0,4.220976579531338,06:36
0.04746807541263764,165.45425,-1.8708952728634332,0.0,4.235526974467866,06:39
0.0,163.49667,-1.9557724195938713,0.0,4.251111598299135,06:42
0.0,163.11763,-2.1141949490016376,0.0,4.267413388444885,06:45
0.0,163.86417,-2.3501928323526506,0.0,4.283754982850565,06:48
0.0,165.16435,-2.533820530357616,0.0,4.29928195942603,06:51
0.0,166.44597,-2.596624907773376,0.0,4.313145274274518,06:54
0.0,167.17944,-2.517134176460938,0.0,4.32462309206402,06:57
0.0,167.08907,-2.3439577335890025,0.0,4.333183869591212,07:00
0.0,166.27983,-2.2205788721737765,0.0,4.338576220175804,07:03
0.0,164.95279,-2.096691084275866,6.666666666666667,4.343194336665237,07:06
0.0,163.35246,-1.989384457218497,0.0,4.359060746925002,07:09
0.0,161.7672,-1.9160199984239163,0.0,4.401876133205303,07:12
0.0,160.46495,-1.8849258616675826,0.0,4.481450850157652,07:15
0.0,159.67221,-1.9008798054485174,0.0,4.60199424881625,07:18
0.0,159.58606,-1.9703799737977183,0.0,4.764224729501324,07:21
0.0,160.38599,-2.182653888543382,0.0,4.9668299326204455,07:24
0.0,160.95737,-2.1652501490203084,0.0,5.2072247591631315,07:27
0.0,160.4413,-1.9676292205787353,0.0,5.481817896562119,07:30
0.04831966780564379,161.90074,-2.3961383382948114,0.0,5.785963383223191,07:33
0.048903596342496594,164.92725,-2.8823611487081937,0.0,6.113779340829797,07:36
0.04968769191849235,169.10744,-3.3579852744233776,0.0,6.458078079511266,07:39
0.0,174.02472,-3.7959455954232464,0.0,6.8107565066749025,07:42
0.0,179.26384,-4.164971033726266,0.0,7.163813844451187,07:45
0.0,184.41743,-4.435047990458636,0.0,7.510664605187877,07:48
0.0,189.0907,-4.580251176066538,0.0,7.84695547744037,07:51
0.0,192.90198,-4.578988346116454,0.0,8.17057540954686,07:54
0.0,195.52437,-4.42642301841394,0.0,8.481127977538087,07:57
0.0,196.90388,-4.1896030975876695,0.0,8.779266059781639,08:00
0.0,197.38937,-3.99104912493339,0.0,9.066138127195563,08:03
0.0,197.41922,-3.878440666135001,0.0,9.343021762743861,08:06
0.0,197.4313,-3.8745954172384067,0.0,9.611123915480949,08:09
0.0,197.82591,-3.99027270964762,0.0,9.871497470562288,08:12
0.0,198.78271,-4.179649074921974,0.0,10.125026507891498,08:15
0.0,200.15126,-4.352831460728407,0.0,10.372445617914146,08:18
0.0,201.70708,-4.4796197434221074,0.0,10.614371631267714,08:21
0.0,203.22508,-4.5476781725266076,0.0,10.851335908547648,08:24
0.0,204.50162,-4.551326351155094,0.0,11.08381172744716,08:27
0.0,205.46396,-4.51990455357773,0.0,11.312235043988544,08:30
0.059966540928466094,206.23607,-4.510203179641383,0.0,11.537018432495834,08:33
0.06032716022421108,206.98541,-4.542206569134565,0.0,11.758534795792011,08:36
0.060681738996915785,207.8787,-4.624422074524148,0.0,11.976954818417394,08:39
0.0,209.05983,-4.758550427319824,0.0,12.191947935611509,08:42
0.0,210.54451,-4.912567768584045,0.0,12.40247328456628,08:45
0.0,212.15755,-5.02808070812007,0.0,12.606857351526298,08:48
0.0,213.68013,-5.082074390760367,0.0,12.803125120470728,08:51
0.0,214.89317,-5.062757937057114,0.0,12.989335637045238,08:54
0.0,215.60143,-4.966182730937417,0.0,13.16380959583482,08:57
0.0,215.74867,-4.826163066000248,0.0,13.325249906467786,09:00
0.0,215.4867,-4.7316364613353965,0.0,13.472783165748687,09:03
0.0,215.015,-4.673969156356836,0.0,13.605950284804095,09:06
0.0,214.53494,-4.64873257835141,0.0,13.724668197339106,09:09
0.0,214.2352,-4.663114117962774,0.0,13.829177775662448,09:12
0.0,214.22028,-4.708592246344326,0.0,13.91998759789872,09:15
0.0,214.4675,-4.78821424565187,0.0,13.99781928376727,09:18
0.0,214.92653,-4.866805980118187,0.0,14.063557494176779,09:21
0.0,215.54758,-4.940572733856202,0.0,14.118206026104474,09:24
0.0,216.2773,-5.005886864489208,0.0,14.162850426889982,09:27
0.0,217.03868,-5.052599263177983,0.0,14.19862697390396,09:30
