timestep,reward
1,-6.596362
2,-6.7924542
3,-6.809268
4,-11.442883
5,-12.471804
6,-6.3097215
7,-10.655497
8,-14.435984
9,-5.933453
10,-5.9896727
11,-13.6124
12,-6.240039
13,-6.3377976
14,-6.3558426
15,-6.266751
16,-6.0701585
17,-9.069622
18,-8.7788315
19,-6.2822227
20,-0.67294157
21,0.41664436
22,1.157553
23,1.5717226
24,1.751857
25,1.8093194
26,1.8209908
27,-12.526514
28,1.8466289
29,1.8888664
30,1.8862119
31,1.7333856
32,1.3710699
33,0.8281543
34,0.2196497
35,-0.33358178
36,-0.8049451
37,-7.733037
38,-10.382294
39,-7.1187096
40,-27.771976
41,-18.526262
42,-21.334944
43,-29.78613
44,-33.855618
45,-30.22835
46,-37.68888
47,-44.338333
48,-44.639103
49,-39.991737
50,-50.8363
51,-44.106205
52,-45.731586
53,-51.344982
54,-46.1
55,-46.1
56,-57.314587
57,-49.53077
58,-46.1
59,-46.1
60,-46.1
61,-46.1
62,-46.1
63,-46.1
64,-46.1
65,-46.1
66,-46.1
67,-50.929016
68,-46.1
69,-46.1
70,-46.1
71,-50.972527
72,-46.1
73,-52.93066
74,-46.1
75,-46.1
76,-46.1
77,-49.62045
78,-46.1
79,-49.41821
80,-46.1
81,-46.1
82,-46.1
83,-48.993874
84,-50.72801
85,-46.1
86,-46.1
87,-46.1
88,-46.1
89,-49.595768
90,-46.1
91,-46.1
92,-46.1
93,-46.1
94,-53.181103
95,-46.1
96,-51.06247
97,-6.5963635
98,-6.792456
99,-6.8092847
100,-13.045538
101,-6.520227
102,-6.309892
103,-6.114775
104,-10.217712
105,-5.93358
106,-9.882298
107,-9.385847
108,-6.2525177
109,-6.362755
110,-13.958746
111,-6.336737
112,-6.174481
113,-5.9191666
114,-11.373516
115,-9.913424
116,-4.656506
117,-0.3148001
118,0.5082147
119,-3.707419
120,-6.376801
121,-4.1434464
122,1.3005646
123,-10.362145
124,1.2872046
125,-4.9616685
126,-4.615816
127,1.8710382
128,1.8750615
129,-1.2202982
130,-2.509954
131,-3.9054954
