timestep,reward
1,-9.1
2,-15.356364
3,-5.5365615
4,-5.4914823
5,-5.2754393
6,-9.1
7,-9.1
8,-9.1
9,-9.1
10,-9.1
11,0.9
12,0.9
13,0.9
14,0.9
15,0.9
16,0.9
17,0.9
18,0.9
19,0.9
20,0.9
21,0.9
22,0.9
23,0.9
24,-15.1
25,-15.1
26,-15.1
27,-15.1
28,-15.1
29,-15.1
30,-15.1
31,-15.1
32,-15.1
33,-15.1
34,-15.1
35,-15.1
36,-15.1
37,-15.1
38,-15.1
39,-15.1
40,-15.1
41,-15.1
42,0.9
43,-15.356274
44,-5.5356812
45,-5.4873395
46,-5.2629714
47,-9.1
48,-9.1
49,-9.1
50,-9.1
51,0.9
52,0.9
53,0.9
54,0.9
55,0.9
56,0.9
57,0.9
58,0.9
59,0.9
60,0.9
61,0.9
62,0.9
63,0.9
64,0.9
65,0.9
66,-15.1
67,-15.1
68,-15.1
69,-15.1
70,-15.1
71,-15.1
72,-15.1
73,-15.1
74,-15.1
75,-15.1
76,-15.1
77,-15.1
78,-15.1
79,-15.1
80,-15.1
81,-9.1
82,-15.356364
83,-5.536563
84,-5.491545
85,-15.276085
86,-9.1
87,-9.1
88,0.9
89,0.9
90,0.9
91,0.9
92,0.9
93,0.9
94,0.9
95,0.9
96,0.9
97,0.9
98,0.9
99,0.9
100,0.9
101,0.9
102,0.9
103,0.9
104,0.9
105,0.9
106,0.9
107,0.9
108,0.9
109,0.9
110,-15.1
111,-15.1
112,-15.1
113,-15.1
114,-15.1
115,-15.1
116,-15.1
117,-15.1
118,-15.1
119,-15.1
120,-15.1
121,-15.1
122,-15.1
123,-15.1
124,-9.1
125,-5.356358
126,-15.536242
127,-15.488544
128,-5.2626405
129,-9.1
130,0.9
131,-9.1
132,0.9
133,0.9
134,0.9
135,0.9
136,0.9
137,0.9
138,0.9
139,0.9
140,0.9
141,0.9
142,0.9
143,0.9
144,0.9
145,0.9
146,0.9
147,-15.1
148,-15.1
149,-15.1
150,-15.1
151,-15.1
152,-15.1
153,-15.1
154,-15.1
155,-15.1
156,-15.1
157,-15.1
158,-15.1
159,-15.1
160,-15.1
161,-15.1
162,-15.1
163,0.9
164,-15.356354
165,-5.5364637
166,-15.491161
167,-5.2756424
168,-9.1
169,-9.1
170,0.9
171,0.9
172,0.9
173,-9.1
174,-9.1
175,0.9
176,0.9
177,0.9
178,0.9
179,0.9
180,0.9
181,0.9
182,0.9
183,0.9
184,0.9
185,0.9
186,0.9
187,0.9
188,0.9
189,0.9
190,0.9
191,0.9
192,0.9
193,0.9
194,0.9
195,-15.1
196,-15.1
197,-15.1
198,-15.1
199,-15.1
200,-15.1
201,-15.1
202,-15.1
203,-15.1
204,-15.1
205,-15.1
206,-15.1
207,-15.1
208,-15.1
209,-15.1
210,-15.1
211,-15.1
212,-9.1
213,-15.356364
214,-5.5365615
215,-15.491444
216,-5.2752
217,-9.1
218,-9.1
219,0.9
220,0.9
221,-9.1
222,0.9
223,0.9
224,0.9
225,0.9
226,0.9
227,0.9
228,0.9
229,0.9
230,0.9
231,0.9
232,0.9
233,0.9
234,0.9
235,0.9
236,0.9
237,0.9
238,0.9
239,0.9
240,0.9
241,-15.1
242,-15.1
243,-15.1
244,-15.1
245,-15.1
246,-15.1
247,-15.1
248,-15.1
249,-15.1
250,-15.1
251,-15.1
252,-15.1
253,-15.1
254,-15.1
255,-15.1
256,-15.1
257,-15.1
258,-9.1
259,-5.3563614
260,-15.536413
261,-5.490216
262,-5.2704024
263,-9.1
264,0.9
265,-9.1
266,0.9
267,0.9
268,0.9
269,0.9
270,0.9
271,0.9
272,0.9
273,0.9
274,0.9
275,0.9
276,0.9
277,0.9
278,0.9
279,0.9
280,-15.1
281,-15.1
282,-15.1
283,-15.1
284,-15.1
285,-15.1
286,-15.1
287,-15.1
288,-15.1
289,-15.1
290,-15.1
291,-15.1
292,-15.1
293,-15.1
294,-15.1
295,-15.1
296,-15.1
297,-9.1
298,-5.3563643
299,-15.536533
300,-5.4913754
301,-15.275944
302,-9.1
303,-9.1
304,0.9
305,0.9
306,-9.1
307,-9.1
308,0.9
309,0.9
310,0.9
311,0.9
312,0.9
313,0.9
314,0.9
315,0.9
316,0.9
317,0.9
318,0.9
319,0.9
320,0.9
321,0.9
322,0.9
323,0.9
324,0.9
325,0.9
326,0.9
327,0.9
328,-15.1
329,-15.1
330,-15.1
331,-15.1
332,-15.1
333,-15.1
334,-15.1
335,-15.1
336,-15.1
337,-15.1
338,-15.1
339,-15.1
340,-15.1
341,-15.1
342,-15.1
343,0.9
344,-15.356288
345,-15.535826
346,-15.488167
347,-15.266607
348,0.9
349,-9.1
350,-9.1
351,0.9
352,0.9
353,0.9
354,0.9
355,0.9
356,0.9
357,0.9
358,0.9
359,0.9
360,0.9
361,0.9
362,0.9
363,0.9
364,0.9
365,0.9
366,0.9
367,0.9
368,0.9
369,0.9
370,0.9
371,0.9
372,-15.1
373,-15.1
374,-15.1
375,-15.1
376,-15.1
377,-15.1
378,-15.1
379,-15.1
380,-15.1
381,-15.1
382,-15.1
383,-15.1
384,-15.1
385,-15.1
386,-9.1
387,-5.356363
388,-5.5364866
389,-5.49075
390,-5.2718625
391,-9.1
392,0.9
393,-9.1
394,-9.1
395,0.9
396,0.9
397,0.9
398,0.9
399,0.9
400,0.9
401,0.9
402,0.9
403,0.9
404,0.9
405,0.9
406,0.9
407,0.9
408,-15.1
409,-15.1
410,-15.1
411,-15.1
412,-15.1
413,-15.1
414,-15.1
415,-15.1
416,-15.1
417,-15.1
418,-15.1
419,-15.1
420,-15.1
421,-15.1
422,-15.1
423,-15.1
424,-9.1
425,-5.3563614
426,-15.536371
427,-5.4897947
428,-5.2684674
429,0.9
430,-9.1
431,0.9
432,-9.1
433,0.9
434,0.9
435,0.9
436,0.9
437,0.9
438,0.9
439,0.9
440,0.9
441,0.9
442,0.9
443,0.9
444,0.9
445,0.9
446,-15.1
447,-15.1
448,-15.1
449,-15.1
450,-15.1
451,-15.1
452,-15.1
453,-15.1
454,-15.1
455,-15.1
456,-15.1
457,-15.1
458,-15.1
459,-15.1
460,-15.1
461,-9.1
462,-15.356364
463,-5.5365644
464,-5.4915953
465,-15.27666
466,-9.1
467,-9.1
468,0.9
469,0.9
470,0.9
471,0.9
472,0.9
473,0.9
474,0.9
475,0.9
476,0.9
477,0.9
478,0.9
479,0.9
480,0.9
481,0.9
482,0.9
483,0.9
484,0.9
485,0.9
486,0.9
487,0.9
488,0.9
489,0.9
490,0.9
491,-15.1
492,-15.1
493,-15.1
494,-15.1
495,-15.1
496,-15.1
497,-15.1
498,-15.1
499,-15.1
500,-15.1
501,-15.1
502,-15.1
503,-15.1
504,-15.1
505,0.9
506,-5.3561325
507,-15.534262
508,-15.4804
509,-5.241397
510,-9.1
511,0.9
512,-9.1
513,-9.1
514,0.9
515,0.9
516,0.9
517,0.9
518,0.9
519,0.9
520,0.9
521,0.9
522,0.9
523,0.9
524,0.9
525,0.9
526,0.9
527,-15.1
528,-15.1
529,-15.1
530,-15.1
531,-15.1
532,-15.1
533,-15.1
534,-15.1
535,-15.1
536,-15.1
537,-15.1
538,-15.1
539,-15.1
540,-15.1
541,-15.1
542,-15.1
543,-9.1
544,-5.356363
545,-5.5365005
546,-5.4910064
547,-5.2740097
548,0.9
549,0.9
550,0.9
551,0.9
552,-9.1
553,0.9
